,species,family,VegMaxHeight,leafN,WDensity,leafP,LDMC,SeedDryMass,SLA,LA
203,Digomphia_laurifolia,Bignoniaceae,9.514807364,30.88637105,0.459355078,1.374804824,0.267608873,4.40062703,19.95961835,4141.519359
204,Digomphia_densicoma,Bignoniaceae,11.38675562,38.70793472,0.447198152,1.396368361,0.248713867,9.896918639,24.6831169,7830.689431
205,Decaphalangium_peruvianum,Clusiaceae,9.956346443,5.825054593,0.913482012,0.447095192,0.576102819,163.7570477,3.247132422,1062.918583
206,Crossopteryx_febrifuga,Rubiaceae,6.519285491,14.58983841,0.673269514,0.578133453,0.367689663,6.41296502,7.746218805,5281.674891
207,Cornutia_thyrsoidea,Lamiaceae,15.42055483,47.09773264,0.447301135,1.323731794,0.241880022,52.46866328,28.95342865,17559.00894
208,Cornutia_pyramidata,Lamiaceae,14.53115047,38.80610014,0.460044666,1.291219274,0.256153326,43.87326951,24.24376134,10695.47311
209,Cornutia_odorata,Lamiaceae,14.79449005,39.39127154,0.459303759,1.280560201,0.254976409,44.84355146,24.4230557,11284.95938
210,Cornutia_obovata,Lamiaceae,15.18098671,45.8986593,0.447610226,1.341219935,0.243837221,49.59067275,28.4708216,15885.46749
211,Chorisandrachne_diplosperma,Phyllanthaceae,17.38201018,7.004868712,0.660845596,0.654636174,0.4912471,18.24315718,4.341102097,614.6105347
212,Callichlamys_latifolia,Bignoniaceae,16.54245645,36.48539659,0.525009144,0.987183081,0.282697947,335.6217826,21.29858088,21987.09604
213,Balakata_luzonica,Euphorbiaceae,29.47134796,25.80477044,0.484618512,1.19894704,0.327039342,66.19116119,15.37800508,4019.75885
214,Balakata_baccata,Euphorbiaceae,37.62703523,25.0160541,0.442953479,1.514970599,0.321156079,55.73971548,16.10001746,1912.933686
215,Argocoffeopsis_lemblinii,Rubiaceae,120,41.09604233,0.666499764,0.11295358,0.258880894,19.4849816,8.264184417,128450
216,Argocoffeopsis_eketensis,Rubiaceae,120,59.1697862,0.664660699,0.1,0.234476866,26.87200057,9.94260074,128450
217,Airosperma_trichotomum,Rubiaceae,37.08514659,63.38792,0.49306026,0.479291801,0.204314881,46.398079,29.3021846,128450
218,Airosperma_grandifolia,Rubiaceae,34.12714832,63.38792,0.496249406,0.486295219,0.205210699,49.89993731,29.50529764,128450
219,Acunaeanthus_tinifolius,Rubiaceae,120,60.72954118,0.717959589,0.1,0.23691906,31.68837727,8.264184417,128450
220,Vitex_vansteenisii,Lamiaceae,9.57634977,19.98480891,0.565197198,0.984691071,0.341350073,49.94591802,12.3537839,3651.741273
221,Vitex_turczaninowii,Lamiaceae,11.6815373,22.22286254,0.541127992,1.020704431,0.327868731,48.83149268,13.51450054,4268.742913
222,Vitex_queenslandica,Lamiaceae,10.35857465,21.17873421,0.549667425,1.024235914,0.3332729,46.16363515,13.1038828,3782.683456
223,Vitex_mossambicensis,Lamiaceae,9.440608763,19.84723445,0.566108923,0.984691071,0.341507307,46.40876378,12.28853187,3579.315656
224,Vitex_milnei,Lamiaceae,9.731952936,20.28616717,0.559886505,0.996322642,0.338454272,45.196,12.53718401,3634.126161
225,Vitex_millsii,Lamiaceae,9.351903138,20.49273858,0.559242283,1.017888013,0.337364981,49.16997642,12.83216691,3610.771451
226,Vitex_madiensis,Lamiaceae,7.751754321,12.20285194,0.623938013,0.917743436,0.408870257,29.85479544,7.813713485,1092.361895
227,Vitex_hispidissima,Lamiaceae,10.00230285,20.15115762,0.558598802,1.004847138,0.339625273,47.52257886,12.47383514,3486.582934
228,Vitex_ferruginea,Lamiaceae,9.90375755,19.87925021,0.56584828,0.956312869,0.341350073,43.16184492,12.08091977,3758.374043
229,Vitex_bojeri,Lamiaceae,10.17419366,19.69699615,0.570952528,0.930679183,0.34339977,47.054374,11.85222807,3933.688807
230,Vitex_axillariflora,Lamiaceae,10.16950935,20.00783052,0.556288395,1.009950294,0.34040819,44.58615279,12.40223625,3358.149296
231,Cordia_integrifolia,Boraginaceae,10.75721875,24.88284304,0.549794005,0.992658807,0.317687407,93.62676115,15.15653756,6955.045892
232,Cordia_brittonii,Boraginaceae,10.10182871,22.41816184,0.558598802,1.015780801,0.330369541,94.73271845,14.00554457,4973.933791
233,Gardenia_sambiranensis,Rubiaceae,4.087897521,18.94523514,0.616027358,0.829277725,0.332582964,9.77687359,11.6091387,4849.533905
234,Gardenia_manongarivensis,Rubiaceae,3.699985312,17.82789223,0.629216351,0.828705078,0.341192912,10.85925421,11.11987742,4268.742913
235,Gardenia_brevicalyx,Rubiaceae,3.804521126,17.17117443,0.633286164,0.807420924,0.345620903,9.622767661,10.58278566,4000.36851
236,Eurya_yakushimensis,Pentaphylacaceae,3.324298396,14.05723807,0.569901762,1.098246935,0.35302056,0.875790036,9.501671248,833.1054969
237,Eurya_tsingpienensis,Pentaphylacaceae,3.22255249,14.37805035,0.573852133,1.068808749,0.35010636,0.856051712,9.62720013,953.674126
238,Eurya_taronensis,Pentaphylacaceae,3.381426875,14.80130473,0.561177177,1.14130048,0.346657021,0.936698878,10.09485302,877.0008211
239,Eurya_ryozoana,Pentaphylacaceae,3.67959483,14.43776604,0.562989117,1.095468767,0.349864598,0.862184081,9.636071193,882.0638021
240,Eurya_rugosa,Pentaphylacaceae,3.703394694,14.86620099,0.560273395,1.101792978,0.346337885,0.915798652,9.908319449,949.5109992
241,Eurya_pittosporifolia,Pentaphylacaceae,3.535086134,14.72990684,0.563378151,1.103316213,0.347536161,0.906358475,9.876430228,930.0365148
242,Eurya_paratetragonoclada,Pentaphylacaceae,3.31436245,14.90047112,0.564157024,1.1137815,0.345461775,0.887156012,10.07395485,952.3574862
243,Eurya_marlipoensis,Pentaphylacaceae,3.410358227,14.62850687,0.565067071,1.098246935,0.347856402,0.830998041,9.80844136,920.8735521
244,Eurya_groffi,Pentaphylacaceae,2.682254608,11.76244036,0.572513561,1.134633323,0.367045827,0.231192483,8.146354715,427.0212253
245,Eurya_degeneri,Pentaphylacaceae,3.360469825,14.75027102,0.569770553,1.077457131,0.347056354,0.918544075,9.842377088,1002.074475
246,Eurya_celebica,Pentaphylacaceae,3.390002356,14.13513628,0.570821076,1.089180858,0.352614364,0.900533763,9.508237037,864.569678
247,Cordia_wagnerorum,Boraginaceae,10.12977969,23.48551024,0.552968,1.024000102,0.324563741,87.78089408,14.61167487,5503.006173
248,Cordia_vignei,Boraginaceae,10.50993427,22.99852587,0.55449802,1.001843766,0.326888769,83.50260034,14.14164725,5378.980873
249,Cordia_scouleri,Boraginaceae,10.33713052,24.1434873,0.550047253,1.026597022,0.321736253,97.07334612,14.97959253,5929.253246
250,Cordia_scaberrima,Boraginaceae,9.833316097,23.35070515,0.564157024,0.955652499,0.324638483,83.21469007,14.21346616,6449.113199
251,Cordia_rosei,Boraginaceae,10.19060575,23.19530033,0.55577627,1.006004677,0.325911736,88.6543398,14.35820005,5530.953407
252,Cordia_rhombifolia,Boraginaceae,9.66050879,23.21132861,0.553987544,1.038484455,0.325611699,89.16614689,14.58478395,5198.762768
253,Cordia_resinosa,Boraginaceae,10.25179705,24.42867997,0.550300617,1.028726672,0.320184276,100.5773063,15.18797942,6150.352393
254,Cordia_oliverii,Boraginaceae,11.35010816,25.28715671,0.537526649,1.054872571,0.315936644,94.29746115,15.66029721,6198.691176
255,Cordia_linearicalycina,Boraginaceae,10.8742672,23.5179791,0.545255431,1.042317429,0.323891835,82.4517732,14.61503972,5167.732203
256,Cordia_haitiensis,Boraginaceae,10.9774129,23.9772847,0.549794005,0.992430265,0.321810344,83.04242062,14.58478395,6154.602374
257,Cordia_guerkeana,Boraginaceae,9.464550656,23.17928311,0.555904257,1.036573257,0.325761683,89.66026126,14.5881426,5219.152658
258,Cordia_discolor,Boraginaceae,10.24707701,24.46245276,0.550934539,1.005309994,0.319521436,87.27703824,15.01758159,6404.717816
259,Cordia_dewevrei,Boraginaceae,9.97011115,23.75745963,0.55731406,0.993802306,0.323370204,91.6431482,14.62513892,6164.53042
260,Cordia_clarendonensis,Boraginaceae,10.25888119,23.78482717,0.552586156,1.010415501,0.322849412,87.7404788,14.67236087,5877.599637
261,Cordia_buddleoides,Boraginaceae,10.752266,23.22736796,0.556288395,0.983558056,0.325911736,87.41782564,14.17424711,5819.69199
262,Cordia_bequaertii,Boraginaceae,10.62673865,23.8561304,0.553987544,0.993116048,0.323370204,93.56210841,14.57806895,6124.914068
263,Cordia_bellonis,Boraginaceae,10.42317429,23.21667383,0.558470195,0.982426345,0.326738266,93.82098756,14.19711172,5877.599637
264,Cordia_barbata,Boraginaceae,10.36096007,23.32920826,0.55808455,0.978813611,0.324788019,83.94599865,14.23639404,5978.606914
265,Cordia_bahamensis,Boraginaceae,9.473271845,23.24877102,0.55808455,1.009020524,0.32516216,84.62525688,14.45106984,5580.845504
266,Cordia_andersonii,Boraginaceae,10.59253725,23.23271688,0.562729911,0.94080583,0.32621205,90.30254703,13.96046872,6543.347724
267,Cordia_acunae,Boraginaceae,9.734194059,23.42070695,0.556672798,1.006468066,0.324563741,87.33734791,14.55459081,5753.074526
268,Celosia_monosperma,Amaranthaceae,2,44.33398852,0.556307507,1.599649593,0.225249571,6.018773415,39.03373206,16662.45275
269,Aralia_tomentella,Araliaceae,5.087448196,29.32243282,0.483615264,1.543476423,0.278099367,9.69616506,21.27159227,3410.358227
270,Aralia_montana,Araliaceae,4.795125741,28.53645362,0.498425209,1.440124371,0.281708532,10.78449963,20.38449703,3858.335599
271,Alstonia_longifolia,Apocynaceae,35.983218,37.18775833,0.426383117,1.028253035,0.260615355,6.335778707,18.46290351,10874.2672
272,Alstonia_costata,Apocynaceae,39.0301302,37.46277983,0.431817263,0.960727008,0.261517045,7.221044145,18.005285,13031.66778
273,Ribes_canescens,Grossulariaceae,11.20469399,5.356733,0.620440301,1.51147163,0.583713853,76.10268859,4.53106195,36.94026444
274,Oncocarpus_vitiensis,Anacardiaceae,18.44590638,23.33995423,0.531618395,1.059497655,0.343083633,100.6004677,15.47747104,6770.176641
275,Oncocarpus_densiflorus,Anacardiaceae,15.67472752,18.91907941,0.552458933,1.009485302,0.368044219,95.08237037,13.40293773,5378.980873
276,Microstemon_velutinus,Anacardiaceae,14.82518085,19.15578703,0.570426903,0.920025787,0.367874767,88.75646566,12.75557381,6312.47978
277,Microstemon_curtisii,Anacardiaceae,14.41451386,18.62515947,0.568329239,0.960284679,0.371535229,82.03515443,12.62990256,5229.979662
278,Stachycrater_philippinus,Salicaceae,6.684978272,13.51761273,0.641209577,0.759276573,0.391291127,2.742205515,8.302330159,2467.743405
279,Odina_cotoneaster,Anacardiaceae,10.42317429,24.77422058,0.519756585,1.443776604,0.33783139,121.6746204,19.53439656,4612.113645
280,Pierrea_dictyoneura,Salicaceae,4.13428108,10.85675407,0.656749877,0.940589226,0.421017356,2.848393592,7.714361743,865.1671079
281,Terminthia_paniculata,Anacardiaceae,13.6489738,20.18366364,0.57108401,0.984011106,0.364753947,105.9741642,13.48031374,5775.638464
282,Acsmithia_reticulata,Cunoniaceae,9.66050879,5.95525003,0.611364195,1.157977178,0.530273593,1.574345329,4.378244391,75.14498464
283,Acsmithia_pulleana,Cunoniaceae,11.347495,6.416526615,0.583579463,1.21646607,0.513333964,1.504873519,4.710857854,79.54263981
284,Acsmithia_parvifolia,Cunoniaceae,9.373461501,6.180164001,0.605759174,1.18740808,0.521795104,1.603245391,4.5940953,79.23188713
285,Acsmithia_meridionalis,Cunoniaceae,9.6738645,5.919704116,0.607994989,1.162251191,0.529419581,1.601769427,4.380261112,74.14809539
286,Acsmithia_integrifolia,Cunoniaceae,9.306791832,6.011737375,0.600758605,1.236516739,0.527837207,1.688495859,4.549880602,66.63463145
287,Acsmithia_davidsonii,Cunoniaceae,9.638290236,6.218705638,0.607155593,1.155047914,0.520714894,1.49279441,4.526890609,83.40651974
288,Acsmithia_collina,Cunoniaceae,9.471090795,6.109420249,0.595936519,1.233956926,0.521915266,1.550243789,4.60892881,69.47043207
289,Sadymia_villosa,Salicaceae,4.532105385,12.12830193,0.621155021,1.035380544,0.402809774,2.860223694,8.861352237,963.163464
290,Macrothumia_kuhlmannii,Salicaceae,5.467641107,16.44371723,0.628058359,0.877808941,0.361659602,2.839226239,9.743163713,2206.480024
291,Lithraea_molleoides,Anacardiaceae,21.04747489,26.93997899,0.493664191,1.243911019,0.324178397,108.4142652,18.72498074,7139.531188
292,Leiospermum_racemosum,Cunoniaceae,14.9933956,7.475859388,0.652422615,0.668703845,0.470612608,0.189264337,4.168041605,627.573601
293,Haplospondias_haplophylla,Anacardiaceae,17.00591484,20.23019179,0.56053147,0.933899193,0.363412616,100.2766923,13.12502079,6534.313996
294,Duvaua_dependens,Anacardiaceae,8.201626732,18.61658425,0.527472716,1.633804169,0.369147558,90.76115208,16.21063398,1559.552503
295,Acsmithia_pubescens,Cunoniaceae,10.26597022,6.449113199,0.592243087,1.217026402,0.515465971,1.635309652,4.754446885,81.65823714
296,Acsmithia_pedunculata,Cunoniaceae,10.05541502,6.66653249,0.59319844,1.196189539,0.508979159,1.586353605,4.861832585,92.36341884
297,Acsmithia_elliptica,Cunoniaceae,10.41118108,6.09817664,0.5985494,1.189597383,0.52553301,1.634933151,4.487453899,73.92647527
298,Acsmithia_densiflora,Cunoniaceae,10.81184971,6.657328694,0.596211021,1.144985535,0.510387465,1.597717529,4.751163764,101.6950935
299,Acsmithia_brongniartiana,Cunoniaceae,10.1648272,6.391458892,0.597172775,1.207535758,0.51736852,1.748235762,4.673045396,78.90417803
300,Rhus_longipes,Anacardiaceae,8.85931207,17.56829405,0.57946705,1.070837538,0.367756072,26.2861979,12.18626232,2739.904279
301,Rhus_incisa,Anacardiaceae,3.625767902,15.59552503,0.595113771,1.358000719,0.377311463,20.8257188,12.94195841,1303.166778
302,Rhus_anchietae,Anacardiaceae,7.892234848,18.78278637,0.545508338,1.312117713,0.356492857,24.64255109,14.04978984,2032.85354
303,Rhus_taratana,Anacardiaceae,3.56615323,15.31087462,0.601866263,1.314014023,0.380014353,21.32062836,12.65901749,1373.409351
304,Myrcia_portoricensis,Myrtaceae,6.180164001,11.9977553,0.715648887,0.750930942,0.439136969,102.1409752,8.005712689,2787.40452
305,Myrcia_ilheosensis,Myrtaceae,5.825054593,11.83041556,0.72044362,0.748686496,0.440960816,97.54387404,7.926838317,2702.713432
306,Myrcia_heringeriana,Myrtaceae,5.98825106,12.35093966,0.710722394,0.764539626,0.433710564,95.2138223,8.277515449,2876.735946
307,Myrcia_fenzliana,Myrtaceae,5.948397741,12.15066368,0.717298628,0.752142276,0.436716902,101.3677951,8.135795056,2896.676526
308,Myrcia_eugenioides,Myrtaceae,5.881661141,12.20955962,0.714990053,0.759976214,0.43591318,98.53715069,8.180879579,2845.771332
309,Myrcia_barituensis,Myrtaceae,5.978606914,11.89871329,0.713674205,0.76966192,0.440453434,100.0691014,8.037111622,2575.13499
310,Rhus_retusa,Anacardiaceae,3.518843888,16.16962694,0.591153139,1.383884994,0.372048879,21.43384077,13.50205896,1387.714097
311,Toubaouate_brevipaniculata,Fabaceae,19.34639274,14.93825952,0.607015806,1.158243842,0.433012068,101.2045411,9.208735521,931.7512842
312,Racosperma_multispicatum,Fabaceae,15.2054753,13.63954868,0.651178421,1.072753648,0.457298735,102.9911719,8.100279417,826.4184417
313,Racosperma_hopperianum,Fabaceae,19.61101175,14.09937949,0.623304124,1.084675923,0.4437108,101.4612013,8.402335139,891.2509381
314,Pongamia_pinnata,Fabaceae,17.85665056,11.86041813,0.647142616,1.057060878,0.46816614,68.96043622,7.433613897,682.1815979
315,Piptomeris_sternbergiana,Fabaceae,17.01374816,12.4050923,0.650728758,1.068562675,0.464408329,84.37232172,7.728585219,745.589872
316,Oxystigma_mannii,Fabaceae,16.21810097,13.70881766,0.598687237,1.309181923,0.444426554,90.34414247,9.227838815,611.9275411
317,Limadendron_hostmannii,Fabaceae,12.10598134,13.35980133,0.660693448,1.123828393,0.461105179,107.3742146,8.296597093,748.1695005
318,Limadendron_amazonicum,Fabaceae,17.00591484,14.49772975,0.620583179,1.122276838,0.438429734,99.19733392,8.974287945,971.1806034
319,Lecointea_peruviana,Fabaceae,8.214856851,18.2471774,0.628653104,1.45342807,0.405661417,795.1274939,14.19529435,1668.785164
320,Lecointea_ovalifolia,Fabaceae,14.98994364,16.11387536,0.640029512,1.139987266,0.430130263,650.1296903,10.90435546,1857.804455
321,Lecointea_marcano-bertii,Fabaceae,14.58142606,16.08792378,0.639293075,1.174356619,0.429635343,716.6382755,11.07388477,1748.235762
322,Lecointea_amazonica,Fabaceae,24.80847108,14.46252753,0.699018403,0.796374048,0.457610416,1670.034794,8.629458215,3514.397852
323,Koompassia_malaccensis,Fabaceae,10.74484117,9.929610199,0.693113179,0.9510439,0.491996667,59.87520205,6.445295571,604.7619293
324,Koompassia_grandiflora,Fabaceae,12.52275835,11.69768709,0.651328377,1.071025966,0.464087638,70.29104501,7.652441178,673.4416927
325,Koompassia_excelsa,Fabaceae,10.47852129,10.31665294,0.672635184,1.067894963,0.484454462,71.02181134,7.021769285,519.8323401
326,Kalappia_celebica,Fabaceae,17.44616598,21.86754354,0.584790084,1.325561861,0.394729878,110.0271845,12.53141175,1521.247929
327,Isomacrolobium_vignei,Fabaceae,14.58478395,13.10690042,0.614610535,1.194263062,0.4437108,85.3100114,8.782132799,719.1177358
328,Isomacrolobium_triplisomere,Fabaceae,13.54253604,12.62118115,0.626902497,1.179777203,0.453732617,83.75292821,8.417827077,659.7812965
329,Isomacrolobium_sargosii,Fabaceae,13.77209469,12.39081863,0.616595002,1.228287409,0.45289758,80.02026771,8.53100114,594.2921586
330,Isomacrolobium_obanense,Fabaceae,13.94440539,12.42796438,0.631538745,1.154516117,0.457614735,87.82132799,8.211074641,663.8959205
331,Isomacrolobium_nigericum,Fabaceae,14.19384309,12.0364939,0.614044718,1.23537839,0.45666739,74.71365798,8.302330159,534.4412856
332,Isomacrolobium_leptorrhachis,Fabaceae,15.21247929,12.84990746,0.611786656,1.213668276,0.447713304,86.63632065,8.707630663,664.0488058
333,Isomacrolobium_lebrunii,Fabaceae,13.82292654,12.48245474,0.623304124,1.186041813,0.452689061,89.53647655,8.513340425,674.6833614
334,Isomacrolobium_isopetalum,Fabaceae,13.18256739,12.26026903,0.622013771,1.213668276,0.452793308,77.94710682,8.48789503,606.4569815
335,Isomacrolobium_hallei,Fabaceae,12.95686698,11.93163612,0.632557486,1.155579955,0.458775271,73.3162089,8.029712577,603.6705648
336,Isomacrolobium_graciliflorum,Fabaceae,14.08639946,11.89323499,0.618870811,1.213947765,0.458141887,73.50214276,8.182763513,540.3809121
337,Isomacrolobium_explicans,Fabaceae,13.09181923,12.74676561,0.620440301,1.233104833,0.451024361,80.76068613,8.667622734,613.6206975
338,Hybosema_robustum,Fabaceae,16.18825363,14.30539981,0.617874113,1.234241088,0.446580751,97.16279516,8.939227705,678.7346174
339,Hybosema_ehrenbergii,Fabaceae,15.30382532,13.67413931,0.616736994,1.23367283,0.4423846,85.05502959,9.001191471,691.9902892
340,Hebestigma_cubense,Fabaceae,16.32300073,13.32293779,0.606317356,1.291219274,0.450816705,96.67184338,8.883825104,566.8915715
341,Gigasiphon_macrosiphon,Fabaceae,14.59822322,12.63572019,0.62072609,1.228570265,0.455617084,94.23234526,8.529037031,593.6083482
342,Gigasiphon_humblotianum,Fabaceae,14.22001322,12.95686698,0.633432001,1.159311116,0.451024361,90.6358475,8.534930716,732.6558135
343,Astracantha_arnacanthoides,Fabaceae,14.2724983,14.62177174,0.604505143,1.290624782,0.433012068,91.32716997,9.779125057,757.7047329
344,Amphiodon_effusus,Fabaceae,18.3950088,17.03726977,0.605619709,1.11660611,0.416102189,106.6841742,10.40878409,1637.193456
345,Dalbergia_spinosa,Fabaceae,12.8380777,13.15830655,0.55449802,1.646265966,0.428351212,41.48585069,10.19529978,345.6209026
346,Dalbergia_salvanaturae,Fabaceae,12.15905996,12.7320988,0.567936787,1.568555898,0.434210179,43.33112852,9.779125057,357.9315656
347,Dalbergia_ruddiae,Fabaceae,12.94791978,13.00169578,0.561564958,1.581248039,0.43052661,42.44240644,9.954054174,370.766084
