"","spp_name","trait_name","value","unit","kind","source"
"205","Acer buergerianum","height",19.8457519054413,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"206","Acer buergerianum","SLA",21.7406949424744,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"207","Acer buergerianum","LeafN",24.2205391311645,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"208","Acer campestre","gsmax",186.26258122762,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"209","Acer campestre","P12",-3.05385796119769,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"210","Acer campestre","P50",-2.01350608229637,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"211","Acer campestre","P88",-4.29324718634288,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"212","Acer campestre","Rooting Depth maximum",0.822434037439525,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"213","Acer campestre","WUE",6.78457577447096,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"214","Acer campestre","height",16.3037972291311,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"215","Acer campestre","SLA",18.2849785264333,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"216","Acer campestre","LeafN",20.9211403401693,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"217","Acer circinatum","gsmax",133.075455182393,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"218","Acer circinatum","P12",-3.34021095782518,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"219","Acer circinatum","P50",-2.69522377093633,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"220","Acer circinatum","P88",-4.16085883061091,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"221","Acer circinatum","Rooting Depth maximum",2.52167728621513,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"222","Acer circinatum","WUE",6.27016597191493,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"223","Acer circinatum","height",12.1995338980357,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"224","Acer circinatum","SLA",33.1251725705465,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"225","Acer circinatum","LeafN",19.8611793804169,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"226","Acer glabrum","gsmax",272.760778808594,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"227","Acer glabrum","P12",-0.926222385764122,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"228","Acer glabrum","P50",-2.03877902666728,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"229","Acer glabrum","P88",-2.495685338974,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"230","Acer glabrum","Rooting Depth maximum",2.01998602567861,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"231","Acer glabrum","WUE",12.2872022565206,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"232","Acer glabrum","height",12.9142007128398,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"233","Acer glabrum","SLA",27.3118235842387,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"234","Acer glabrum","LeafN",24.991677163442,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"235","Acer griseum","gsmax",197.26380800883,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"236","Acer griseum","P12",-3.20496235748132,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"237","Acer griseum","P50",-2.7701256587108,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"238","Acer griseum","P88",-5.02254904747009,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"239","Acer griseum","Rooting Depth maximum",1.35571396316091,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"240","Acer griseum","WUE",10.7657459259033,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"241","Acer griseum","height",16.4332001813253,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"242","Acer griseum","SLA",22.7868117348353,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"243","Acer griseum","LeafN",20.7989176464081,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"244","Acer macrophyllum","gsmax",216.399949773153,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"245","Acer macrophyllum","P12",-1.71528027057648,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"246","Acer macrophyllum","P50",-2.18034907539686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"247","Acer macrophyllum","P88",-4.09338689724604,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"248","Acer macrophyllum","Rooting Depth maximum",2.88111102037132,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"249","Acer macrophyllum","WUE",12.1783866036932,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"250","Acer macrophyllum","height",26.0835902563731,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"251","Acer macrophyllum","SLA",24.8166320673625,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"252","Acer macrophyllum","LeafN",25.0371969223022,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"253","Acer miyabei","gsmax",183.29783203125,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"254","Acer miyabei","P12",-2.97474448601405,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"255","Acer miyabei","P50",-2.37306175708771,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"256","Acer miyabei","P88",-3.51739497085412,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"257","Acer miyabei","Rooting Depth maximum",2.18712255209684,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"258","Acer miyabei","WUE",7.2847120898962,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"259","Acer miyabei","height",19.2152754624685,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"260","Acer miyabei","SLA",21.0036760218938,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"261","Acer miyabei","LeafN",21.2091511217753,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"262","Acer negundo","gsmax",266.900973917643,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"263","Acer negundo","P12",-0.831933705409368,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"264","Acer negundo","P50",-1.82723683993022,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"265","Acer negundo","P88",-2.48811556180318,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"266","Acer negundo","Rooting Depth maximum",2.56256143402308,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"267","Acer negundo","WUE",7.79887956887484,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"268","Acer negundo","height",20.5222510210673,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"269","Acer negundo","SLA",26.6676063791911,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"270","Acer negundo","LeafN",25.4950080553691,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"271","Acer palmatum","gsmax",139.436667645772,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"272","Acer palmatum","P12",-3.84554755548636,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"273","Acer palmatum","P50",-2.82592434803645,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"274","Acer palmatum","P88",-4.18955567419529,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"275","Acer palmatum","Rooting Depth maximum",1.64069498429696,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"276","Acer palmatum","WUE",9.61560852557421,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"277","Acer palmatum","height",13.8825676123301,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"278","Acer palmatum","SLA",28.4887038993835,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"279","Acer palmatum","LeafN",19.6861335754395,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"280","Acer pensylvanicum","gsmax",133.329175643921,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"281","Acer pensylvanicum","P12",-3.30225226690372,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"282","Acer pensylvanicum","P50",-2.53624385992686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"283","Acer pensylvanicum","P88",-3.32402898311615,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"284","Acer pensylvanicum","Rooting Depth maximum",1.20358609205733,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"285","Acer pensylvanicum","WUE",7.69167276521524,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"286","Acer pensylvanicum","height",13.1873795382182,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"287","Acer pensylvanicum","SLA",38.7984183692932,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"288","Acer pensylvanicum","LeafN",24.9512511571248,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"289","Acer platanoides","gsmax",170.821948610942,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"290","Acer platanoides","P12",-2.62265542030334,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"291","Acer platanoides","P50",-2.36886531511943,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"292","Acer platanoides","P88",-3.10263325850169,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"293","Acer platanoides","Rooting Depth maximum",1.68966403719038,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"294","Acer platanoides","WUE",10.7765438034137,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"295","Acer platanoides","height",26.7968657430013,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"296","Acer platanoides","SLA",21.6248319562276,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"297","Acer platanoides","LeafN",21.1178013102214,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"298","Acer pseudoplatanus","gsmax",192.45572362264,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"299","Acer pseudoplatanus","P12",-1.59895549446344,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"300","Acer pseudoplatanus","P50",-2.74492233832677,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"301","Acer pseudoplatanus","P88",-4.99904677232107,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"302","Acer pseudoplatanus","Rooting Depth maximum",0.962178864367306,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"303","Acer pseudoplatanus","WUE",4.34825051148732,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"304","Acer pseudoplatanus","height",27.2708704185486,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"305","Acer pseudoplatanus","SLA",19.155472278595,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"306","Acer pseudoplatanus","LeafN",24.0048856735229,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"307","Acer rubrum","gsmax",105.393630421956,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"308","Acer rubrum","P12",-1.56467838674784,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"309","Acer rubrum","P50",-2.51210935235023,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"310","Acer rubrum","P88",-3.77208491881688,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"311","Acer rubrum","Rooting Depth maximum",1.19499410316348,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"312","Acer rubrum","WUE",6.62742633223534,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"313","Acer rubrum","height",28.1568079090118,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"314","Acer rubrum","SLA",21.9220370229085,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"315","Acer rubrum","LeafN",17.9832287152608,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"316","Acer saccharinum","gsmax",113.377401326497,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"317","Acer saccharinum","P12",-1.96331826796134,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"318","Acer saccharinum","P50",-1.73452853103479,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
