"spp_name","trait_name","value","unit","comment","kind","source"
"Anacolosa glochidiiformis","Plant height (maximum)",9.714042517,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Leaf nitrogen concentration",15.49173288,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Wood Density",0.639293075,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Leaf phosphorous concentration",0.877202781,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Leaf Dry Matter Content",0.37661707,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Seed Dry Mass",180.011396,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","SLA",9.799411611,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa glochidiiformis","Leaf area",2751.693133,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Plant height (maximum)",10.57791322,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Leaf nitrogen concentration",15.85988376,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Wood Density",0.632120682,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Leaf phosphorous concentration",0.86976114,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Leaf Dry Matter Content",0.373508079,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Seed Dry Mass",174.1806873,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","SLA",9.878704622,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Anacolosa insularis","Leaf area",2918.098854,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Plant height (maximum)",8.468373413,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Leaf nitrogen concentration",21.58931007,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Wood Density",0.637380484,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Leaf phosphorous concentration",1.056575841,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Leaf Dry Matter Content",0.33686526,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Seed Dry Mass",704.7370263,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","SLA",15.49825365,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ximenia americana","Leaf area",5986.24895,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Plant height (maximum)",14.10912236,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Leaf nitrogen concentration",26.60112476,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Wood Density",0.637675894,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Leaf phosphorous concentration",1.028963572,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Leaf Dry Matter Content",0.342767787,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Seed Dry Mass",43241.42525,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","SLA",18.54385403,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia obovata","Leaf area",14638.61538,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Plant height (maximum)",15.34970382,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Leaf nitrogen concentration",27.62485455,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Wood Density",0.62791376,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Leaf phosphorous concentration",1.033475059,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Leaf Dry Matter Content",0.33783139,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Seed Dry Mass",41380.90648,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","SLA",19.04583423,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia arenaria","Leaf area",15747.07877,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Plant height (maximum)",16.17335056,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Leaf nitrogen concentration",23.55102826,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Wood Density",0.661276309,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Leaf phosphorous concentration",0.903536724,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Leaf Dry Matter Content",0.35967763,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Seed Dry Mass",38750.0226,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","SLA",15.59663385,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Schoepfia schreberi","Leaf area",13758.07612,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Plant height (maximum)",6.907167693,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Leaf nitrogen concentration",14.04753103,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Wood Density",0.708598127,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Leaf phosphorous concentration",0.687859912,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Leaf Dry Matter Content",0.388776495,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Seed Dry Mass",150.2449903,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","SLA",8.443062419,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum haleakalae","Leaf area",4024.389433,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Plant height (maximum)",12.19551094,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Leaf nitrogen concentration",19.42227057,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Wood Density",0.622443592,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Leaf phosphorous concentration",0.783971004,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Leaf Dry Matter Content",0.345939378,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Seed Dry Mass",171.1591023,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","SLA",11.2331097,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum freycinetianum","Leaf area",6410.619496,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Plant height (maximum)",7.130171895,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Leaf nitrogen concentration",14.18404172,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Wood Density",0.710068096,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Leaf phosphorous concentration",0.667113916,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Leaf Dry Matter Content",0.387257645,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Seed Dry Mass",141.4490386,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","SLA",8.359879163,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum paniculatum","Leaf area",4376.228599,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Plant height (maximum)",6.484850971,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Leaf nitrogen concentration",13.76258455,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Wood Density",0.7120328,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Leaf phosphorous concentration",0.702425064,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Leaf Dry Matter Content",0.391922322,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Seed Dry Mass",156.4588018,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","SLA",8.413951416,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum ellipticum","Leaf area",3692.325673,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Plant height (maximum)",7.350214276,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Leaf nitrogen concentration",12.94721655,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Wood Density",0.705057411,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Leaf phosphorous concentration",0.702817134,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Leaf Dry Matter Content",0.397084192,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Seed Dry Mass",93.98786352,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","SLA",7.825791587,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Santalum album","Leaf area",2932.58363,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Exocarpos gaudichaudii","Plant height (maximum)",3.638312512,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Exocarpos gaudichaudii","Leaf nitrogen concentration",9.960932566,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Exocarpos gaudichaudii","Wood Density",0.717133483,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
