Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
34770	-1574.718	-1625.876	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34770	-1574.718	-1625.876	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34780	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34780	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34790	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34790	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34800	-1574.056	-1625.213	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34800	-1574.056	-1625.213	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34810	-1574.944	-1626.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34810	-1574.944	-1626.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34820	-1576.254	-1627.411	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34820	-1576.254	-1627.411	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34830	-1574.614	-1625.771	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34830	-1574.614	-1625.771	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34840	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34840	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34850	-1574.628	-1625.786	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34850	-1574.628	-1625.786	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34860	-1574.161	-1625.319	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34860	-1574.161	-1625.319	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34870	-1574.12	-1625.278	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34870	-1574.12	-1625.278	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34880	-1575.409	-1626.567	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34880	-1575.409	-1626.567	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34890	-1575.105	-1626.263	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34890	-1575.105	-1626.263	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34900	-1574.325	-1625.483	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34900	-1574.325	-1625.483	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34910	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34910	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34920	-1574.312	-1625.47	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34920	-1574.312	-1625.47	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34930	-1574.233	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34930	-1574.233	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34940	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34940	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34950	-1575.241	-1626.399	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34950	-1575.241	-1626.399	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34960	-1575.821	-1626.979	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34960	-1575.821	-1626.979	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34970	-1574.966	-1626.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34970	-1574.966	-1626.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34980	-1573.999	-1625.157	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34980	-1573.999	-1625.157	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34990	-1573.954	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
34990	-1573.954	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35000	-1574.182	-1625.34	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35000	-1574.182	-1625.34	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35010	-1575.635	-1626.792	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35010	-1575.635	-1626.792	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35020	-1574.348	-1625.506	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35020	-1574.348	-1625.506	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35030	-1573.93	-1625.088	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35030	-1573.93	-1625.088	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35040	-1574.004	-1625.161	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35040	-1574.004	-1625.161	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35050	-1574.68	-1625.838	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35050	-1574.68	-1625.838	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35060	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35060	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35070	-1574.082	-1625.24	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35070	-1574.082	-1625.24	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35080	-1574.355	-1625.513	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35080	-1574.355	-1625.513	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35090	-1575.058	-1626.216	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35090	-1575.058	-1626.216	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35100	-1574.452	-1625.61	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35100	-1574.452	-1625.61	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35110	-1573.966	-1625.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35110	-1573.966	-1625.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35120	-1573.983	-1625.14	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35120	-1573.983	-1625.14	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35130	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35130	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35140	-1574.18	-1625.338	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35140	-1574.18	-1625.338	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35150	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35150	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35160	-1573.916	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35160	-1573.916	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35170	-1573.946	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35170	-1573.946	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35180	-1573.99	-1625.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35180	-1573.99	-1625.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35190	-1574.017	-1625.175	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35190	-1574.017	-1625.175	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35200	-1574.046	-1625.204	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35200	-1574.046	-1625.204	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35210	-1574.083	-1625.241	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35210	-1574.083	-1625.241	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35220	-1574.3	-1625.458	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35220	-1574.3	-1625.458	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35230	-1574.031	-1625.189	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35230	-1574.031	-1625.189	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35240	-1574.16	-1625.318	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35240	-1574.16	-1625.318	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35250	-1574.27	-1625.428	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35250	-1574.27	-1625.428	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35260	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35260	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35270	-1574.624	-1625.782	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35270	-1574.624	-1625.782	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35280	-1573.941	-1625.099	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35280	-1573.941	-1625.099	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35290	-1575.428	-1626.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35290	-1575.428	-1626.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35300	-1573.937	-1625.094	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35300	-1573.937	-1625.094	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35310	-1573.945	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35310	-1573.945	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35320	-1575.314	-1626.472	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35320	-1575.314	-1626.472	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35330	-1574.021	-1625.179	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35330	-1574.021	-1625.179	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35340	-1574.519	-1625.677	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35340	-1574.519	-1625.677	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35350	-1573.919	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35350	-1573.919	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35360	-1574.687	-1625.845	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35360	-1574.687	-1625.845	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35370	-1573.962	-1625.12	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35370	-1573.962	-1625.12	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35380	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35380	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35390	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35390	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35400	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35400	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35410	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35410	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35420	-1573.912	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35420	-1573.912	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35430	-1574.892	-1626.05	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35430	-1574.892	-1626.05	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35440	-1573.913	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35440	-1573.913	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35450	-1574.228	-1625.386	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35450	-1574.228	-1625.386	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35460	-1574.29	-1625.447	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35460	-1574.29	-1625.447	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35470	-1574.096	-1625.254	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35470	-1574.096	-1625.254	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35480	-1574.279	-1625.436	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35480	-1574.279	-1625.436	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35490	-1574.08	-1625.237	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35490	-1574.08	-1625.237	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35500	-1575.249	-1626.406	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35500	-1575.249	-1626.406	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35510	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35510	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35520	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35520	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35530	-1574.731	-1625.888	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35530	-1574.731	-1625.888	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35540	-1574.081	-1625.239	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35540	-1574.081	-1625.239	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35550	-1574.839	-1625.997	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35550	-1574.839	-1625.997	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35560	-1574.287	-1625.445	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35560	-1574.287	-1625.445	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35570	-1574.518	-1625.676	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35570	-1574.518	-1625.676	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35580	-1575.692	-1626.85	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35580	-1575.692	-1626.85	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35590	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35590	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35600	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35600	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35610	-1573.949	-1625.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35610	-1573.949	-1625.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35620	-1574.094	-1625.252	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35620	-1574.094	-1625.252	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35630	-1574.283	-1625.44	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35630	-1574.283	-1625.44	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35640	-1575.799	-1626.957	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35640	-1575.799	-1626.957	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35650	-1574.884	-1626.041	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35650	-1574.884	-1626.041	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35660	-1574.081	-1625.239	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35660	-1574.081	-1625.239	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35670	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35670	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35680	-1574.978	-1626.136	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35680	-1574.978	-1626.136	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35690	-1574.493	-1625.651	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35690	-1574.493	-1625.651	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35700	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35700	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35710	-1574.035	-1625.193	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35710	-1574.035	-1625.193	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35720	-1573.987	-1625.145	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35720	-1573.987	-1625.145	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35730	-1574.025	-1625.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35730	-1574.025	-1625.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35740	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35740	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35750	-1574.104	-1625.262	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35750	-1574.104	-1625.262	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35760	-1574.038	-1625.196	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35760	-1574.038	-1625.196	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35770	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35770	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35780	-1575.451	-1626.609	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35780	-1575.451	-1626.609	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35790	-1574.065	-1625.223	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35790	-1574.065	-1625.223	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35800	-1575.327	-1626.485	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35800	-1575.327	-1626.485	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35810	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35810	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35820	-1574.314	-1625.472	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35820	-1574.314	-1625.472	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35830	-1574.099	-1625.257	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35830	-1574.099	-1625.257	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35840	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35840	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35850	-1573.985	-1625.143	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35850	-1573.985	-1625.143	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35860	-1574.266	-1625.424	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35860	-1574.266	-1625.424	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35870	-1574.112	-1625.269	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35870	-1574.112	-1625.269	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35880	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35880	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35890	-1574.307	-1625.465	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35890	-1574.307	-1625.465	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35900	-1574.018	-1625.176	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35900	-1574.018	-1625.176	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35910	-1574.142	-1625.299	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35910	-1574.142	-1625.299	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35920	-1576.841	-1627.999	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35920	-1576.841	-1627.999	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35930	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35930	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35940	-1575.029	-1626.186	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35940	-1575.029	-1626.186	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35950	-1575.098	-1626.256	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35950	-1575.098	-1626.256	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35960	-1574.09	-1625.247	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35960	-1574.09	-1625.247	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35970	-1573.995	-1625.153	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
35970	-1573.995	-1625.153	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
