Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
0	0	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
1	1	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
219	1	-1557.872	-1625.313	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
220	0	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
221	1	-1557.872	-1625.313	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
222	0	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
223	1	-1558.054	-1625.495	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
224	0	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
225	1	-1558.054	-1625.495	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
226	0	-1575.472	-1626.63	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
227	1	-1557.628	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
228	0	-1575.472	-1626.63	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
229	1	-1557.628	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
230	0	-1574.099	-1625.257	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
231	1	-1557.653	-1625.094	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
232	0	-1574.099	-1625.257	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
233	1	-1557.653	-1625.094	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
234	0	-1574.168	-1625.326	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
235	1	-1558.231	-1625.673	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
236	0	-1574.168	-1625.326	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
237	1	-1558.231	-1625.673	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
238	0	-1574.387	-1625.545	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
239	1	-1557.842	-1625.283	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
240	0	-1574.387	-1625.545	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
241	1	-1557.842	-1625.283	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
242	0	-1574.563	-1625.721	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
243	1	-1558.991	-1626.433	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
244	0	-1574.563	-1625.721	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
245	1	-1558.991	-1626.433	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
246	0	-1574.288	-1625.446	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
247	1	-1557.89	-1625.331	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
248	0	-1574.288	-1625.446	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
249	1	-1557.89	-1625.331	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
250	0	-1575.891	-1627.048	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
251	1	-1557.82	-1625.261	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
252	0	-1575.891	-1627.048	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
253	1	-1557.82	-1625.261	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
254	0	-1574.914	-1626.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
255	1	-1559.735	-1627.176	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
256	0	-1574.914	-1626.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
257	1	-1559.735	-1627.176	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
258	0	-1575.05	-1626.208	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
259	1	-1557.638	-1625.079	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
260	0	-1575.05	-1626.208	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
261	1	-1557.638	-1625.079	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
262	0	-1573.983	-1625.141	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
263	1	-1557.666	-1625.108	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
264	0	-1573.983	-1625.141	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
265	1	-1557.666	-1625.108	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
266	0	-1573.94	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
267	1	-1557.737	-1625.179	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
268	0	-1573.94	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
269	1	-1557.737	-1625.179	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
270	0	-1575.08	-1626.238	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
271	1	-1558.014	-1625.455	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
272	0	-1575.08	-1626.238	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
273	1	-1558.014	-1625.455	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
274	0	-1573.917	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
275	1	-1560.079	-1627.521	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
276	0	-1573.917	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
277	1	-1560.079	-1627.521	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
278	0	-1574.271	-1625.428	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
279	1	-1558.867	-1626.308	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
280	0	-1574.271	-1625.428	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
281	1	-1558.867	-1626.308	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
282	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
283	1	-1557.802	-1625.244	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
284	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
285	1	-1557.802	-1625.244	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
286	0	-1573.989	-1625.147	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
287	1	-1557.753	-1625.194	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
288	0	-1573.989	-1625.147	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
289	1	-1557.753	-1625.194	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
290	0	-1576.507	-1627.665	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
291	1	-1558.31	-1625.752	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
292	0	-1576.507	-1627.665	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
293	1	-1558.31	-1625.752	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
294	0	-1574.66	-1625.817	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
295	1	-1557.851	-1625.292	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
296	0	-1574.66	-1625.817	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
297	1	-1557.851	-1625.292	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
298	0	-1574.036	-1625.194	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
299	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
300	0	-1574.036	-1625.194	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
301	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
302	0	-1574.339	-1625.497	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
303	1	-1557.676	-1625.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
304	0	-1574.339	-1625.497	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
305	1	-1557.676	-1625.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
306	0	-1575.257	-1626.415	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
307	1	-1558.949	-1626.39	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
308	0	-1575.257	-1626.415	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
309	1	-1558.949	-1626.39	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
310	0	-1574.647	-1625.805	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
311	1	-1557.675	-1625.117	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
312	0	-1574.647	-1625.805	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
313	1	-1557.675	-1625.117	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
314	0	-1575.176	-1626.333	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
315	1	-1558.129	-1625.571	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
316	0	-1575.176	-1626.333	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
317	1	-1558.129	-1625.571	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
318	0	-1574.949	-1626.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
319	1	-1558.088	-1625.529	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
320	0	-1574.949	-1626.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
321	1	-1558.088	-1625.529	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
322	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
323	1	-1557.869	-1625.31	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
324	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
325	1	-1557.869	-1625.31	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
326	0	-1573.949	-1625.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
327	1	-1557.894	-1625.335	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
328	0	-1573.949	-1625.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
329	1	-1557.894	-1625.335	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
330	0	-1573.957	-1625.114	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
331	1	-1558.255	-1625.697	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
332	0	-1573.957	-1625.114	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
333	1	-1558.255	-1625.697	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
334	0	-1574.505	-1625.663	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
335	1	-1558.274	-1625.716	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
336	0	-1574.505	-1625.663	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
337	1	-1558.274	-1625.716	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
338	0	-1573.989	-1625.147	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
339	1	-1557.645	-1625.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
340	0	-1573.989	-1625.147	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
341	1	-1557.645	-1625.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
342	0	-1574.418	-1625.575	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
343	1	-1558.715	-1626.156	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
344	0	-1574.418	-1625.575	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
345	1	-1558.715	-1626.156	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
346	0	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
347	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
348	0	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
349	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
350	0	-1574.398	-1625.555	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
351	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
352	0	-1574.398	-1625.555	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
353	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
354	0	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
355	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
356	0	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
357	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
358	0	-1574.788	-1625.946	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
359	1	-1557.752	-1625.194	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
360	0	-1574.788	-1625.946	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
361	1	-1557.752	-1625.194	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
362	0	-1574.354	-1625.511	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
363	1	-1558.216	-1625.657	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
364	0	-1574.354	-1625.511	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
365	1	-1558.216	-1625.657	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
366	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
367	1	-1557.749	-1625.19	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
368	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
369	1	-1557.749	-1625.19	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
370	0	-1575.859	-1627.016	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
371	1	-1557.92	-1625.361	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
372	0	-1575.859	-1627.016	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
373	1	-1557.92	-1625.361	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
374	0	-1574.867	-1626.025	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
375	1	-1557.711	-1625.153	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
376	0	-1574.867	-1626.025	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
377	1	-1557.711	-1625.153	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
378	0	-1574.691	-1625.848	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
379	1	-1557.676	-1625.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
380	0	-1574.691	-1625.848	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
381	1	-1557.676	-1625.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
382	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
383	1	-1557.708	-1625.149	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
384	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
385	1	-1557.708	-1625.149	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
386	0	-1574.678	-1625.835	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
387	1	-1557.875	-1625.316	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
388	0	-1574.678	-1625.835	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
389	1	-1557.875	-1625.316	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
390	0	-1574.378	-1625.536	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
391	1	-1557.855	-1625.297	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
392	0	-1574.378	-1625.536	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
393	1	-1557.855	-1625.297	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
394	0	-1574.19	-1625.348	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
395	1	-1557.635	-1625.077	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
396	0	-1574.19	-1625.348	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
397	1	-1557.635	-1625.077	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
398	0	-1574.752	-1625.91	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
399	1	-1557.893	-1625.335	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
400	0	-1574.752	-1625.91	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
401	1	-1557.893	-1625.335	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
402	0	-1574.198	-1625.356	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
403	1	-1560.125	-1627.567	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
404	0	-1574.198	-1625.356	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
405	1	-1560.125	-1627.567	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
406	0	-1574.337	-1625.495	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
407	1	-1558.025	-1625.466	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
408	0	-1574.337	-1625.495	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
409	1	-1558.025	-1625.466	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
410	0	-1573.912	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
411	1	-1559.297	-1626.739	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
412	0	-1573.912	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
413	1	-1559.297	-1626.739	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
414	0	-1573.935	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
415	1	-1557.815	-1625.256	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
416	0	-1573.935	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
417	1	-1557.815	-1625.256	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
418	0	-1574.967	-1626.125	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
419	1	-1558.213	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
420	0	-1574.967	-1626.125	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
421	1	-1558.213	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
422	0	-1574.077	-1625.235	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
